CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V3_M,V4_M,V8_M,V9_M,V10_M,V12_M,V18_M,V19_AM,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,V2_02_M,V2_03_M,V5_03_M,V11_02_M,PP07B1_01,EMPLEO,SECTOR,PP02A,PP02B,PP02D,PP02F,PP02G,PP03K,PP04A1,PP05B3,PP05I,PP05J,PP05K,PP06E1,PP06K,PP06K_SEM,PP06K_MES,PP06L,PP07F1_1,PP07F1_2,PP07F1_3,PP07I2,PP07I3,PP07I4,PP07L,PP07M,PP08G,PP08G_DSEM,PP08G_DMES,PP08H,PP10B1,PP10B2,PP10B3,PP10B4,PP10B5,PP10B6,PP10B7,PP10B8,PP10B9,PP10B10,PP11L2,V2_01_M,V5_01_M,V5_02_M,V11_01_M,V21_01_M,V21_02_M,V21_03_M,V22_01_M,V22_02_M,V22_03_M,P_DECCF,P_RDECCF,P_GDECCF,P_PDECCF,P_IDECCF,P_ADECCF,PESO,EDAD_SQ,P21_IMPUTADO
TQRMNORRQHMMLUCDEGJBF00809893,2024,4,1,3,1,43,S,13,720,9,1,30560,41,3,1,1,2,0,2,1,,1,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1681,619975.8081095006
TQRMNORRQHMMLUCDEGJBF00809893,2024,4,1,4,1,43,S,13,720,9,1,31753,38,5,1,1,1,1,7,2,3.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4805.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,1.0,6.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1444,859420.3617630154
TQRMNOQPSHKOKNCDEGJBF00869507,2024,4,1,2,1,43,S,13,719,3,2,31685,38,5,9,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,20333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0,-9.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1444,446837.8488409583
TQRMNOSXVHJNLUCDEGJBF00873137,2024,4,1,2,1,43,S,13,661,3,1,1,29,1,9,1,2,0,3,2,8.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,44.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,72313.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,9.0,9.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,841,437063.4905613062
TQRMNOSXVHJNLUCDEGJBF00873137,2024,4,1,3,1,43,S,13,661,4,2,1,27,1,1,1,2,0,5,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,20.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8101.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,56314.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,12.0,12,12.0,,12,0,0.0,-9.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,12.0,12,12.0,,12,0.0,12,12.0,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,5.0,0.0,4.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,729,280961.2138853635
TQRMNOUSPHLKLRCDEGJBF00852963,2024,4,1,1,1,43,S,13,746,1,2,37426,22,5,1,1,1,1,7,2,4.0,2,,2,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,40311.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,,0,746,0.0,650000.0,6,7.0,6,6.0,,6,775,0.0,0.0,0.0,0.0,0.0,650000.0,0.0,0,650000.0,650000.0,3,4.0,3,3.0,,3,325000.0,5,5.0,4,4.0,,4,723,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6.0,5.0,6.0,,6.0,5.0,746,484,338456.26251210924
TQRMNOQRQHKKLLCDEIIAD00869747,2024,4,1,2,1,1,S,32,909,3,1,37195,23,5,1,1,1,2,7,2,1.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,6300.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,81331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,529,701837.2819410788
TQRMNORPYHMKLMCDEIIAD00811995,2024,4,1,4,1,1,S,32,894,3,1,28614,46,3,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,24.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,4000.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,72313.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0.0,,0,894,0.0,0.0,0,,0,0.0,,0,894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1306000.0,7,,7,7.0,,5,435333.33,6,,6,6.0,,3,1635,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.0,7.0,7.0,,,4.0,894,2116,695039.9130158433
TQRMNOTQVHJMLMCDEIIAD00873394,2024,4,1,2,1,1,S,32,1274,2,2,23347,60,2,12,1,2,0,8,1,,1,,1,,6,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,999.0,999.0,2.0,0.0,2.0,2.0,3.0,1.0,8501.0,2.0,0.0,0.0,0.0,0.0,99.0,3.0,41331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,-9.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,99.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,3600,11230924.414066881
TQRMNOSTQHLLMLCDEIIAD00859873,2024,4,2,2,1,1,S,32,1780,2,2,1,28,1,4,1,2,0,4,1,,5,226.0,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,5601.0,2.0,0.0,0.0,0.0,0.0,99.0,1.0,20313.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,784,475493.4042016832
TQTMNOSPPHMMLUCDEIIAD00812014,2024,4,1,5,1,1,S,32,3374,2,1,30898,40,1,2,1,2,0,7,2,4.0,1,,1,,5,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1400.0,2.0,0.0,0.0,0.0,0.0,99.0,2.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0,0.0,,0,3374,0.0,0.0,0,,0,0.0,,0,3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45000.0,1,,1,1.0,,1,15000.0,1,,1,1.0,,1,4712,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,3374,1600,1251725.7100655606
TQRMNOQWVHKNLSCDEIIAD00870314,2024,4,1,1,1,1,S,32,1275,1,2,33088,34,5,1,1,2,0,7,1,,5,226.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9999.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1156,1213516.5120461034
TQRMNORTRHLNKTCDEIIAD00873344,2024,4,1,2,1,1,S,32,3493,2,2,31309,39,2,1,1,2,0,7,1,,3,82.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,45.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,6500.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,10333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,9.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,1521,1416042.5486994765
TQRMNOPPTHLKKUCDEIIAD00854947,2024,4,1,2,1,1,S,32,554,2,1,25934,54,2,1,1,2,0,7,1,,4,202.0,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,48.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,99.0,9.0,40331.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2916,1977342.0412951133
TQRMNOQURHLKKUCDEIIAD00873345,2024,4,1,1,1,1,S,32,621,1,1,1,48,2,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,9409.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30311.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2304,990120.5924760465
TQRMNOQURHLKKUCDEIIAD00873345,2024,4,1,2,1,1,S,32,621,2,2,26934,51,2,1,1,2,0,6,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,40.0,12.0,2.0,0.0,2.0,2.0,3.0,2.0,8600.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,40312.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,300000.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,2601,1379092.2573611103
TQRMNOQURHLKKUCDEIIAD00873345,2024,4,1,4,1,1,S,32,621,3,1,38669,19,5,4,1,2,0,4,2,4.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,40.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4807.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,30333.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,12,,12,12.0,,12,0,0.0,-9.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,,12,12.0,,12,0.0,12,,12,12.0,,12,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,,,,0,361,390988.78546517796
